subj	itemID	cond	Acc
s12	i130	std	0
s12	i131	std	1
s12	i133	new	.
s12	i136	alt	.
s12	i137	new	1
s12	i140	new	.
s12	i141	new	1
s12	i143	std	.
s12	i145	std	1
s12	i148	alt	.
s12	i149	alt	1
s12	i152	std	1
s12	i154	std	1
s12	i156	std	1
s12	i158	alt	.
s12	i160	alt	1
s12	i161	alt	.
s12	i164	alt	1
s12	i166	new	1
s12	i167	new	0
s12	i169	std	1
s12	i172	new	1
s12	i174	std	1
s12	i176	alt	1
s12	i178	std	0
s12	i180	std	1
s12	i182	new	1
s12	i183	new	1
s12	i186	std	1
s12	i187	alt	1
s12	i189	std	0
s12	i191	new	1
s12	i193	new	1
s12	i196	new	1
s12	i198	std	1
s12	i199	std	1
s12	i201	new	1
s12	i204	alt	1
s12	i205	new	1
s12	i207	alt	.
s12	i209	alt	0
s12	i212	std	1
s12	i213	alt	1
s12	i215	std	1
s12	i217	std	0
s12	i219	alt	1
s12	i222	alt	1
s12	i223	alt	1
s12	i225	new	1
s12	i228	std	1
s12	i230	new	1
s12	i232	std	0
s12	i234	alt	1
s12	i235	std	1
s12	i238	new	1
s12	i240	std	1
s13	i001	std	1
s13	i004	alt	1
s13	i006	new	1
s13	i008	new	1
s13	i009	std	1
s13	i011	alt	1
s13	i014	new	1
s13	i016	new	1
s13	i017	std	1
s13	i020	std	1
s13	i022	std	1
s13	i024	std	1
s13	i026	new	1
s13	i027	new	1
s13	i029	std	1
s13	i032	std	1
s13	i034	alt	1
s13	i035	new	1
s13	i038	alt	1
s13	i039	std	1
s13	i042	std	1
s13	i043	std	1
s13	i045	alt	1
s13	i048	new	1
s13	i049	alt	1
s13	i052	alt	1
s13	i053	std	1
s13	i056	std	1
s13	i057	alt	1
s13	i060	std	1
s13	i062	alt	1
s13	i064	std	1
s13	i065	new	.
s13	i067	std	1
s13	i070	alt	1
s13	i072	new	1
s13	i074	std	1
s13	i076	std	1
s13	i077	new	1
s13	i079	std	1
s13	i081	alt	1
s13	i084	std	1
s13	i085	alt	1
s13	i087	alt	1
s13	i090	alt	1
s13	i092	new	1
s13	i093	std	1
s13	i096	new	1
s13	i097	new	1
s13	i100	std	1
s13	i101	alt	1
s13	i104	new	1
s13	i105	new	1
s13	i107	alt	1
s13	i110	new	1
s13	i112	alt	1
s13	i113	new	1
s13	i115	alt	1
s13	i117	new	1
s13	i120	new	1
s13	i121	std	1
s13	i124	new	1
s13	i126	new	1
s13	i128	new	1
s13	i130	alt	1
s13	i131	alt	1
s13	i134	std	1
s13	i136	new	1
s13	i138	std	1
s13	i139	std	0
s13	i142	std	1
s13	i143	alt	1
s13	i145	alt	1
s13	i148	new	1
s13	i149	new	1
s13	i152	alt	1
s13	i154	alt	1
s13	i156	alt	1
s13	i158	new	1
s13	i160	new	1
s13	i161	new	1
s13	i164	new	1
s13	i165	std	1
s13	i168	std	1
s13	i169	alt	1
s13	i171	std	0
s13	i174	alt	1
s13	i176	new	1
s13	i178	alt	1
s13	i180	alt	1
s13	i181	std	1
s13	i184	std	1
s13	i186	alt	1
s13	i187	new	1
s13	i189	alt	0
s13	i192	std	1
s13	i194	std	1
s13	i195	std	1
s13	i198	alt	1
s13	i199	alt	1
s13	i202	std	1
s13	i204	new	1
s13	i206	std	1
s13	i207	new	1
s13	i209	new	1
s13	i212	alt	1
s13	i213	new	1
s13	i215	alt	.
s13	i217	alt	1
s13	i219	new	1
s13	i222	new	1
s13	i223	new	.
s13	i226	std	1
s13	i228	alt	1
s13	i229	std	1
s13	i232	alt	0
s13	i234	new	1
s13	i235	alt	1
s13	i237	std	1
s13	i240	alt	1
s14	i002	alt	1
s14	i003	new	1
s14	i006	std	1
s14	i008	std	1
s14	i010	alt	1
s14	i012	new	1
s14	i014	std	1
s14	i016	std	1
s14	i018	alt	1
s14	i019	alt	1
s14	i021	alt	0
s14	i023	alt	1
s14	i026	std	1
s14	i027	std	1
s14	i030	alt	1
s14	i031	alt	1
s14	i033	new	1
s14	i035	std	1
s14	i037	new	1
s14	i040	alt	1
s14	i041	alt	1
s14	i044	alt	1
s14	i046	new	1
s14	i048	std	1
s14	i050	new	1
s14	i051	new	1
s14	i054	alt	1
s14	i055	alt	0
s14	i058	new	0
s14	i059	alt	1
s14	i061	new	1
s14	i063	alt	1
s14	i065	std	1
s14	i068	alt	0
s14	i069	new	1
s14	i072	std	1
s14	i073	alt	0
s14	i075	alt	1
s14	i077	std	1
s14	i080	alt	1
s14	i082	new	0
s14	i083	alt	1
s14	i086	new	1
s14	i088	new	0
s14	i089	new	1
s14	i092	std	1
s14	i094	alt	1
s14	i096	std	1
s14	i097	std	1
s14	i099	alt	1
s14	i102	new	1
s14	i104	std	1
s14	i105	std	1
s14	i108	new	0
s14	i110	std	1
s14	i111	new	1
s14	i113	std	1
s14	i116	new	1
s14	i117	std	1
s14	i120	std	1
s14	i122	alt	0
s14	i124	std	1
s14	i126	std	1
s14	i128	std	1
s14	i129	new	1
s14	i132	new	1
s14	i133	alt	1
s14	i136	std	1
s14	i137	alt	1
s14	i140	alt	0
s14	i141	alt	1
s14	i144	new	1
s14	i146	new	1
s14	i148	std	0
s14	i149	std	1
s14	i151	new	0
s14	i153	new	1
s14	i155	new	1
s14	i158	std	1
s14	i160	std	1
s14	i161	std	1
s14	i164	std	1
s14	i166	alt	1
s14	i167	alt	1
s14	i170	new	1
s14	i172	alt	0
s14	i173	new	1
s14	i176	std	1
s14	i177	new	1
s14	i179	new	1
s14	i182	alt	1
s14	i183	alt	1
s14	i185	new	1
s14	i187	std	1
s14	i190	new	1
s14	i191	alt	1
s14	i193	alt	1
s14	i196	alt	1
s14	i197	new	0
s14	i200	new	0
s14	i201	alt	1
s14	i204	std	1
s14	i205	alt	1
s14	i207	std	1
s14	i209	std	1
s14	i211	new	1
s14	i213	std	1
s14	i216	new	0
s14	i218	new	0
s14	i219	std	1
s14	i222	std	0
s14	i223	std	1
s14	i225	alt	1
s14	i227	new	1
s14	i230	alt	1
s14	i231	new	1
s14	i234	std	1
s14	i236	new	1
s14	i238	alt	1
s14	i239	new	1
s15	i001	new	1
s15	i003	std	1
s15	i005	alt	1
s15	i007	alt	1
s15	i009	new	1
s15	i012	std	1
s15	i013	alt	1
s15	i015	alt	1
s15	i017	new	1
s15	i020	new	0
s15	i022	new	1
s15	i024	new	1
s15	i025	alt	1
s15	i028	alt	1
s15	i029	new	1
s15	i032	new	1
s15	i033	std	1
s15	i036	alt	1
s15	i037	std	1
s15	i039	new	1
s15	i042	new	1
s15	i043	new	1
s15	i046	std	1
s15	i047	alt	1
s15	i050	std	1
s15	i051	std	1
s15	i053	new	1
s15	i056	new	1
s15	i058	std	1
s15	i060	new	1
s15	i061	std	1
s15	i064	new	1
s15	i066	alt	1
s15	i067	new	1
s15	i069	std	1
s15	i071	alt	1
s15	i074	new	1
s15	i076	new	1
s15	i078	alt	1
s15	i079	new	1
s15	i082	std	0
s15	i084	new	0
s15	i086	std	1
s15	i088	std	1
s15	i089	std	1
s15	i091	alt	1
s15	i093	new	1
s15	i095	alt	1
s15	i098	alt	1
s15	i100	new	1
s15	i102	std	1
s15	i103	alt	0
s15	i106	alt	1
s15	i108	std	1
s15	i109	alt	1
s15	i111	std	1
s15	i114	alt	1
s15	i116	std	1
s15	i118	alt	1
s15	i119	alt	1
s15	i121	new	1
s15	i123	alt	0
s15	i125	alt	1
s15	i127	alt	1
s15	i129	std	1
s15	i132	std	1
s15	i134	new	1
s15	i135	alt	1
s15	i138	new	1
s15	i139	new	1
s15	i142	new	0
s15	i144	std	1
s15	i146	std	1
s15	i147	alt	1
s15	i150	alt	1
s15	i151	std	1
s15	i153	std	1
s15	i155	std	1
s15	i157	alt	1
s15	i159	alt	1
s15	i162	alt	1
s15	i163	alt	1
s15	i165	new	1
s15	i168	new	1
s15	i170	std	1
s15	i171	new	1
s15	i173	std	1
s15	i175	alt	1
s15	i177	std	1
s15	i179	std	1
s15	i181	new	1
s15	i184	new	1
s15	i185	std	1
s15	i188	alt	1
s15	i190	std	1
s15	i192	new	1
s15	i194	new	1
s15	i195	new	1
s15	i197	std	1
s15	i200	std	1
s15	i202	new	.
s15	i203	alt	1
s15	i206	new	1
s15	i208	alt	1
s15	i210	alt	1
s15	i211	std	1
s15	i214	alt	1
s15	i216	std	1
s15	i218	std	1
s15	i220	alt	1
s15	i221	alt	1
s15	i224	alt	1
s15	i226	new	1
s15	i227	std	1
s15	i229	new	1
s15	i231	std	1
s15	i233	alt	.
s15	i236	std	1
s15	i237	new	1
s15	i239	std	1
s16	i002	std	1
s16	i003	alt	1
s16	i005	new	1
s16	i007	new	1
s16	i010	std	1
s16	i012	alt	1
s16	i013	new	1
s16	i015	new	1
s16	i018	std	1
s16	i019	std	1
s16	i021	std	1
s16	i023	std	1
s16	i025	new	1
s16	i028	new	1
s16	i030	std	1
s16	i031	std	1
s16	i033	alt	1
s16	i036	new	1
s16	i037	alt	1
s16	i040	std	1
s16	i041	std	1
s16	i044	std	1
s16	i046	alt	1
s16	i047	new	1
s16	i050	alt	1
s16	i051	alt	0
s16	i054	std	1
s16	i055	std	1
s16	i058	alt	1
s16	i059	std	1
s16	i061	alt	1
s16	i063	std	1
s16	i066	new	1
s16	i068	std	1
s16	i069	alt	1
s16	i071	new	1
s16	i073	std	1
s16	i075	std	1
s16	i078	new	0
s16	i080	std	1
s16	i082	alt	0
s16	i083	std	1
s16	i086	alt	1
s16	i088	alt	1
s16	i089	alt	1
s16	i091	new	0
s16	i094	std	1
s16	i095	new	1
s16	i098	new	1
s16	i099	std	1
s16	i102	alt	1
s16	i103	new	1
s16	i106	new	1
s16	i108	alt	0
s16	i109	new	1
s16	i111	alt	1
s16	i114	new	1
s16	i116	alt	1
s16	i118	new	1
s16	i119	new	1
s16	i122	std	1
s16	i123	new	1
s16	i125	new	0
s16	i127	new	1
s16	i129	alt	1
s16	i132	alt	1
s16	i133	std	0
s16	i135	new	1
s16	i137	std	1
s16	i140	std	1
s16	i141	std	1
s16	i144	alt	1
s16	i146	alt	1
s16	i147	new	1
s16	i150	new	1
s16	i151	alt	0
s16	i153	alt	1
s16	i155	alt	1
s16	i157	new	1
s16	i159	new	1
s16	i162	new	1
s16	i163	new	1
s16	i166	std	1
s16	i167	std	1
s16	i170	alt	1
s16	i172	std	1
s16	i173	alt	0
s16	i175	new	1
s16	i177	alt	0
s16	i179	alt	1
s16	i182	std	1
s16	i183	std	1
s16	i185	alt	1
s16	i188	new	1
s16	i190	alt	1
s16	i191	std	1
s16	i193	std	1
s16	i196	std	1
s16	i197	alt	1
s16	i200	alt	1
s16	i201	std	1
s16	i203	new	1
s16	i205	std	1
s16	i208	new	1
s16	i210	new	1
s16	i211	alt	1
s16	i214	new	1
s16	i216	alt	0
s16	i218	alt	1
s16	i220	new	0
s16	i221	new	1
s16	i224	new	1
s16	i225	std	1
s16	i227	alt	1
s16	i230	std	1
s16	i231	alt	1
s16	i233	new	1
s16	i236	alt	1
s16	i238	std	1
s16	i239	alt	1
s17	i001	alt	1
s17	i004	new	1
s17	i005	std	1
s17	i007	std	1
s17	i009	alt	1
s17	i011	new	1
s17	i013	std	1
s17	i015	std	1
s17	i017	alt	1
s17	i020	alt	1
s17	i022	alt	1
s17	i024	alt	1
s17	i025	std	1
s17	i028	std	1
s17	i029	alt	1
s17	i032	alt	1
s17	i034	new	1
s17	i036	std	1
s17	i038	new	1
s17	i039	alt	1
s17	i042	alt	1
s17	i043	alt	1
s17	i045	new	1
s17	i047	std	1
s17	i049	new	1
s17	i052	new	1
s17	i053	alt	1
s17	i056	alt	1
s17	i057	new	1
s17	i060	alt	1
s17	i062	new	1
s17	i064	alt	1
s17	i066	std	1
s17	i067	alt	1
s17	i070	new	1
s17	i071	std	1
s17	i074	alt	1
s17	i076	alt	1
s17	i078	std	1
s17	i079	alt	1
s17	i081	new	1
s17	i084	alt	0
s17	i085	new	1
s17	i087	new	1
s17	i090	new	1
s17	i091	std	1
s17	i093	alt	1
s17	i095	std	1
s17	i098	std	1
s17	i100	alt	1
s17	i101	new	0
s17	i103	std	.
s17	i106	std	1
s17	i107	new	1
s17	i109	std	1
s17	i112	new	1
s17	i114	std	1
s17	i115	new	1
s17	i118	std	1
s17	i119	std	1
s17	i121	alt	1
s17	i123	std	1
s17	i125	std	1
s17	i127	std	1
s17	i130	new	1
s17	i131	new	1
s17	i134	alt	1
s17	i135	std	1
s17	i138	alt	1
s17	i139	alt	1
s17	i142	alt	1
s17	i143	new	1
s17	i145	new	1
s17	i147	std	1
s17	i150	std	1
s17	i152	new	1
s17	i154	new	1
s17	i156	new	1
s17	i157	std	1
s17	i159	std	1
s17	i162	std	1
s17	i163	std	1
s17	i165	alt	1
s17	i168	alt	1
s17	i169	new	1
s17	i171	alt	1
s17	i174	new	1
s17	i175	std	1
s17	i178	new	1
s17	i180	new	1
s17	i181	alt	1
s17	i184	alt	1
s17	i186	new	1
s17	i188	std	0
s17	i189	new	0
s17	i192	alt	1
s17	i194	alt	1
s17	i195	alt	1
s17	i198	new	1
s17	i199	new	1
s17	i202	alt	0
s17	i203	std	1
s17	i206	alt	1
s17	i208	std	1
s17	i210	std	1
s17	i212	new	1
s17	i214	std	1
s17	i215	new	0
s17	i217	new	1
s17	i220	std	1
s17	i221	std	1
s17	i224	std	1
s17	i226	alt	1
s17	i228	new	1
s17	i229	alt	1
s17	i232	new	1
s17	i233	std	0
s17	i235	new	1
s17	i237	alt	1
s17	i240	new	1
s18	i002	new	1
s18	i004	std	1
s18	i006	alt	1
s18	i008	alt	1
s18	i010	new	1
s18	i011	std	1
s18	i014	alt	1
s18	i016	alt	1
s18	i018	new	1
s18	i019	new	1
s18	i021	new	0
s18	i023	new	1
s18	i026	alt	1
s18	i027	alt	1
s18	i030	new	1
s18	i031	new	1
s18	i034	std	1
s18	i035	alt	0
s18	i038	std	1
s18	i040	new	1
s18	i041	new	1
s18	i044	new	0
s18	i045	std	1
s18	i048	alt	0
s18	i049	std	1
s18	i052	std	1
s18	i054	new	1
s18	i055	new	1
s18	i057	std	0
s18	i059	new	1
s18	i062	std	1
s18	i063	new	1
s18	i065	alt	1
s18	i068	new	0
s18	i070	std	1
s18	i072	alt	1
s18	i073	new	1
s18	i075	new	0
s18	i077	alt	1
s18	i080	new	1
s18	i081	std	1
s18	i083	new	1
s18	i085	std	1
s18	i087	std	1
s18	i090	std	1
s18	i092	alt	1
s18	i094	new	0
s18	i096	alt	1
s18	i097	alt	1
s18	i099	new	1
s18	i101	std	1
s18	i104	alt	1
s18	i105	alt	1
s18	i107	std	1
s18	i110	alt	0
s18	i112	std	1
s18	i113	alt	1
s18	i115	std	1
s18	i117	alt	1
s18	i120	alt	1
s18	i122	new	1
s18	i124	alt	0
s18	i126	alt	0
s18	i128	alt	1
s18	i130	std	0
s18	i131	std	1
s18	i133	new	.
s18	i136	alt	1
s18	i137	new	1
s18	i140	new	1
s18	i141	new	1
s18	i143	std	1
s18	i145	std	1
s18	i148	alt	1
s18	i149	alt	1
s18	i152	std	1
s18	i154	std	1
s18	i156	std	1
s18	i158	alt	1
s18	i160	alt	1
s18	i161	alt	1
s18	i164	alt	1
s18	i166	new	1
s18	i167	new	1
s18	i169	std	1
s18	i172	new	1
s18	i174	std	1
s18	i176	alt	1
s18	i178	std	1
s18	i180	std	0
s18	i182	new	1
s18	i183	new	1
s18	i186	std	1
s18	i187	alt	1
s18	i189	std	1
s18	i191	new	1
s18	i193	new	1
s18	i196	new	1
s18	i198	std	1
s18	i199	std	1
s18	i201	new	1
s18	i204	alt	1
s18	i205	new	1
s18	i207	alt	1
s18	i209	alt	1
s18	i212	std	1
s18	i213	alt	1
s18	i215	std	1
s18	i217	std	1
s18	i219	alt	1
s18	i222	alt	1
s18	i223	alt	1
s18	i225	new	1
s18	i228	std	1
s18	i230	new	1
s18	i232	std	1
s18	i234	alt	1
s18	i235	std	1
s18	i238	new	1
s18	i240	std	1
s19	i001	std	1
s19	i004	alt	1
s19	i006	new	0
s19	i008	new	1
s19	i009	std	1
s19	i011	alt	1
s19	i014	new	1
s19	i016	new	0
s19	i017	std	1
s19	i020	std	1
s19	i022	std	1
s19	i024	std	1
s19	i026	new	1
s19	i027	new	1
s19	i029	std	1
s19	i032	std	1
s19	i034	alt	1
s19	i035	new	0
s19	i038	alt	1
s19	i039	std	1
s19	i042	std	1
s19	i043	std	1
s19	i045	alt	1
s19	i048	new	1
s19	i049	alt	1
s19	i052	alt	1
s19	i053	std	1
s19	i056	std	0
s19	i057	alt	1
s19	i060	std	1
s19	i062	alt	1
s19	i064	std	1
s19	i065	new	0
s19	i067	std	1
s19	i070	alt	1
s19	i072	new	1
s19	i074	std	1
s19	i076	std	1
s19	i077	new	1
s19	i079	std	1
s19	i081	alt	1
s19	i084	std	1
s19	i085	alt	1
s19	i087	alt	1
s19	i090	alt	1
s19	i092	new	1
s19	i093	std	1
s19	i096	new	1
s19	i097	new	1
s19	i100	std	1
s19	i101	alt	1
s19	i104	new	1
s19	i105	new	1
s19	i107	alt	0
s19	i110	new	1
s19	i112	alt	1
s19	i113	new	0
s19	i115	alt	1
s19	i117	new	1
s19	i120	new	1
s19	i121	std	1
s19	i124	new	1
s19	i126	new	0
s19	i128	new	1
s19	i130	alt	0
s19	i131	alt	1
s19	i134	std	1
s19	i136	new	0
s19	i138	std	1
s19	i139	std	0
s19	i142	std	1
s19	i143	alt	1
s19	i145	alt	1
s19	i148	new	0
s19	i149	new	1
s19	i152	alt	0
s19	i154	alt	1
s19	i156	alt	1
s19	i158	new	1
s19	i160	new	1
s19	i161	new	1
s19	i164	new	1
s19	i165	std	1
s19	i168	std	0
s19	i169	alt	1
s19	i171	std	0
s19	i174	alt	1
s19	i176	new	0
s19	i178	alt	0
s19	i180	alt	1
s19	i181	std	1
s19	i184	std	0
s19	i186	alt	1
s19	i187	new	1
s19	i189	alt	0
s19	i192	std	1
s19	i194	std	1
s19	i195	std	1
s19	i198	alt	1
s19	i199	alt	1
s19	i202	std	0
s19	i204	new	1
s19	i206	std	1
s19	i207	new	1
s19	i209	new	1
s19	i212	alt	1
s19	i213	new	1
s19	i215	alt	1
s19	i217	alt	0
s19	i219	new	1
s19	i222	new	1
s19	i223	new	0
s19	i226	std	1
s19	i228	alt	0
s19	i229	std	1
s19	i232	alt	0
s19	i234	new	1
s19	i235	alt	1
s19	i237	std	1
s19	i240	alt	1
s20	i002	alt	1
s20	i003	new	1
s20	i006	std	1
s20	i008	std	1
s20	i010	alt	1
s20	i012	new	1
s20	i014	std	1
s20	i016	std	1
s20	i018	alt	1
s20	i019	alt	1
s20	i021	alt	0
s20	i023	alt	1
s20	i026	std	1
s20	i027	std	1
s20	i030	alt	0
s20	i031	alt	1
s20	i033	new	1
s20	i035	std	1
s20	i037	new	0
s20	i040	alt	0
s20	i041	alt	1
s20	i044	alt	1
s20	i046	new	0
s20	i048	std	1
s20	i050	new	1
s20	i051	new	1
s20	i054	alt	1
s20	i055	alt	1
s20	i058	new	1
s20	i059	alt	1
s20	i061	new	1
s20	i063	alt	1
s20	i065	std	1
s20	i068	alt	0
s20	i069	new	1
s20	i072	std	1
s20	i073	alt	0
s20	i075	alt	0
s20	i077	std	1
s20	i080	alt	1
s20	i082	new	0
s20	i083	alt	1
s20	i086	new	0
s20	i088	new	1
s20	i089	new	1
s20	i092	std	1
s20	i094	alt	1
s20	i096	std	1
s20	i097	std	1
s20	i099	alt	1
s20	i102	new	0
s20	i104	std	1
s20	i105	std	1
s20	i108	new	0
s20	i110	std	1
s20	i111	new	0
s20	i113	std	1
s20	i116	new	1
s20	i117	std	1
s20	i120	std	1
s20	i122	alt	0
s20	i124	std	1
s20	i126	std	1
s20	i128	std	1
s20	i129	new	1
s20	i132	new	1
s20	i133	alt	.
s20	i136	std	1
s20	i137	alt	1
s20	i140	alt	1
s20	i141	alt	1
s20	i144	new	1
s20	i146	new	1
s20	i148	std	0
s20	i149	std	1
s20	i151	new	0
s20	i153	new	1
s20	i155	new	1
s20	i158	std	1
s20	i160	std	1
s20	i161	std	1
s20	i164	std	1
s20	i166	alt	0
s20	i167	alt	1
s20	i170	new	1
s20	i172	alt	1
s20	i173	new	1
s20	i176	std	1
s20	i177	new	0
s20	i179	new	1
s20	i182	alt	1
s20	i183	alt	1
s20	i185	new	1
s20	i187	std	1
s20	i190	new	1
s20	i191	alt	1
s20	i193	alt	1
s20	i196	alt	1
s20	i197	new	1
s20	i200	new	0
s20	i201	alt	0
s20	i204	std	1
s20	i205	alt	0
s20	i207	std	1
s20	i209	std	1
s20	i211	new	0
s20	i213	std	1
s20	i216	new	0
s20	i218	new	0
s20	i219	std	1
s20	i222	std	1
s20	i223	std	1
s20	i225	alt	1
s20	i227	new	1
s20	i230	alt	1
s20	i231	new	1
s20	i234	std	0
s20	i236	new	1
s20	i238	alt	1
s20	i239	new	1
s21	i001	new	1
s21	i003	std	0
s21	i005	alt	1
s21	i007	alt	1
s21	i009	new	1
s21	i012	std	1
s21	i013	alt	1
s21	i015	alt	1
s21	i017	new	1
s21	i020	new	1
s21	i022	new	0
s21	i024	new	1
s21	i025	alt	0
s21	i028	alt	1
s21	i029	new	1
s21	i032	new	1
s21	i033	std	1
s21	i036	alt	1
s21	i037	std	1
s21	i039	new	1
s21	i042	new	1
s21	i043	new	1
s21	i046	std	1
s21	i047	alt	1
s21	i050	std	1
s21	i051	std	1
s21	i053	new	1
s21	i056	new	1
s21	i058	std	1
s21	i060	new	1
s21	i061	std	1
s21	i064	new	1
s21	i066	alt	1
s21	i067	new	1
s21	i069	std	1
s21	i071	alt	1
s21	i074	new	1
s21	i076	new	1
s21	i078	alt	1
s21	i079	new	1
s21	i082	std	1
s21	i084	new	1
s21	i086	std	1
s21	i088	std	1
s21	i089	std	1
s21	i091	alt	1
s21	i093	new	1
s21	i095	alt	1
s21	i098	alt	1
s21	i100	new	1
s21	i102	std	1
s21	i103	alt	1
s21	i106	alt	1
s21	i108	std	1
s21	i109	alt	0
s21	i111	std	1
s21	i114	alt	1
s21	i116	std	1
s21	i118	alt	1
s21	i119	alt	1
s21	i121	new	1
s21	i123	alt	1
s21	i125	alt	1
s21	i127	alt	1
s21	i129	std	1
s21	i132	std	1
s21	i134	new	1
s21	i135	alt	1
s21	i138	new	1
s21	i139	new	1
s21	i142	new	1
s21	i144	std	1
s21	i146	std	1
s21	i147	alt	1
s21	i150	alt	1
s21	i151	std	1
s21	i153	std	1
s21	i155	std	1
s21	i157	alt	1
s21	i159	alt	1
s21	i162	alt	1
s21	i163	alt	1
s21	i165	new	1
s21	i168	new	.
s21	i170	std	1
s21	i171	new	0
s21	i173	std	1
s21	i175	alt	1
s21	i177	std	1
s21	i179	std	1
s21	i181	new	1
s21	i184	new	1
s21	i185	std	1
s21	i188	alt	1
s21	i190	std	1
s21	i192	new	1
s21	i194	new	1
s21	i195	new	1
s21	i197	std	1
s21	i200	std	1
s21	i202	new	0
s21	i203	alt	1
s21	i206	new	1
s21	i208	alt	1
s21	i210	alt	1
s21	i211	std	1
s21	i214	alt	1
s21	i216	std	1
s21	i218	std	0
s21	i220	alt	1
s21	i221	alt	1
s21	i224	alt	1
s21	i226	new	1
s21	i227	std	1
s21	i229	new	1
s21	i231	std	1
s21	i233	alt	1
s21	i236	std	1
s21	i237	new	1
s21	i239	std	1
s22	i002	std	1
s22	i003	alt	1
s22	i005	new	1
s22	i007	new	1
s22	i010	std	1
s22	i012	alt	1
s22	i013	new	1
s22	i015	new	1
s22	i018	std	1
s22	i019	std	1
s22	i021	std	1
s22	i023	std	1
s22	i025	new	1
s22	i028	new	1
s22	i030	std	1
s22	i031	std	1
s22	i033	alt	1
s22	i036	new	1
s22	i037	alt	1
s22	i040	std	1
s22	i041	std	1
s22	i044	std	1
s22	i046	alt	1
s22	i047	new	1
s22	i050	alt	1
s22	i051	alt	1
s22	i054	std	1
s22	i055	std	1
s22	i058	alt	1
s22	i059	std	1
s22	i061	alt	1
s22	i063	std	1
s22	i066	new	1
s22	i068	std	1
s22	i069	alt	1
s22	i071	new	1
s22	i073	std	1
s22	i075	std	1
s22	i078	new	1
s22	i080	std	0
s22	i082	alt	0
s22	i083	std	1
s22	i086	alt	0
s22	i088	alt	1
s22	i089	alt	1
s22	i091	new	1
s22	i094	std	1
s22	i095	new	1
s22	i098	new	1
s22	i099	std	1
s22	i102	alt	1
s22	i103	new	1
s22	i106	new	1
s22	i108	alt	1
s22	i109	new	1
s22	i111	alt	1
s22	i114	new	1
s22	i116	alt	1
s22	i118	new	1
s22	i119	new	1
s22	i122	std	1
s22	i123	new	1
s22	i125	new	1
s22	i127	new	1
s22	i129	alt	0
s22	i132	alt	1
s22	i133	std	1
s22	i135	new	1
s22	i137	std	1
s22	i140	std	1
s22	i141	std	1
s22	i144	alt	1
s22	i146	alt	1
s22	i147	new	0
s22	i150	new	1
s22	i151	alt	0
s22	i153	alt	1
s22	i155	alt	1
s22	i157	new	0
s22	i159	new	1
s22	i162	new	1
s22	i163	new	1
s22	i166	std	1
s22	i167	std	1
s22	i170	alt	1
s22	i172	std	1
s22	i173	alt	1
s22	i175	new	1
s22	i177	alt	1
s22	i179	alt	1
s22	i182	std	1
s22	i183	std	1
s22	i185	alt	1
s22	i188	new	1
s22	i190	alt	1
s22	i191	std	1
s22	i193	std	1
s22	i196	std	1
s22	i197	alt	1
s22	i200	alt	0
s22	i201	std	1
s22	i203	new	1
s22	i205	std	0
s22	i208	new	1
s22	i210	new	1
s22	i211	alt	1
s22	i214	new	1
s22	i216	alt	1
s22	i218	alt	0
s22	i220	new	1
s22	i221	new	1
s22	i224	new	1
s22	i225	std	1
s22	i227	alt	1
s22	i230	std	1
s22	i231	alt	1
s22	i233	new	0
s22	i236	alt	1
s22	i238	std	1
s22	i239	alt	1
s23	i001	alt	1
s23	i004	new	1
s23	i005	std	1
s23	i007	std	1
s23	i009	alt	1
s23	i011	new	1
s23	i013	std	1
s23	i015	std	1
s23	i017	alt	1
s23	i020	alt	1
s23	i022	alt	0
s23	i024	alt	1
s23	i025	std	1
s23	i028	std	1
s23	i029	alt	1
s23	i032	alt	1
s23	i034	new	1
s23	i036	std	1
s23	i038	new	1
s23	i039	alt	1
s23	i042	alt	1
s23	i043	alt	1
s23	i045	new	1
s23	i047	std	1
s23	i049	new	1
s23	i052	new	1
s23	i053	alt	1
s23	i056	alt	0
s23	i057	new	1
s23	i060	alt	1
s23	i062	new	1
s23	i064	alt	0
s23	i066	std	1
s23	i067	alt	.
s23	i070	new	1
s23	i071	std	1
s23	i074	alt	1
s23	i076	alt	1
s23	i078	std	1
s23	i079	alt	1
s23	i081	new	1
s23	i084	alt	1
s23	i085	new	1
s23	i087	new	1
s23	i090	new	1
s23	i091	std	1
s23	i093	alt	1
s23	i095	std	1
s23	i098	std	1
s23	i100	alt	1
s23	i101	new	1
s23	i103	std	1
s23	i106	std	1
s23	i107	new	1
s23	i109	std	1
s23	i112	new	1
s23	i114	std	1
s23	i115	new	1
s23	i118	std	1
s23	i119	std	1
s23	i121	alt	1
s23	i123	std	1
s23	i125	std	0
s23	i127	std	1
s23	i130	new	0
s23	i131	new	0
s23	i134	alt	.
s23	i135	std	1
s23	i138	alt	1
s23	i139	alt	1
s23	i142	alt	1
s23	i143	new	1
s23	i145	new	1
s23	i147	std	1
s23	i150	std	1
s23	i152	new	1
s23	i154	new	1
s23	i156	new	1
s23	i157	std	1
s23	i159	std	1
s23	i162	std	1
s23	i163	std	1
s23	i165	alt	1
s23	i168	alt	1
s23	i169	new	1
s23	i171	alt	1
s23	i174	new	1
s23	i175	std	1
s23	i178	new	0
s23	i180	new	1
s23	i181	alt	1
s23	i184	alt	1
s23	i186	new	1
s23	i188	std	1
s23	i189	new	1
s23	i192	alt	1
s23	i194	alt	1
