subj	itemID	cond	Acc
S11	i064	RD	1
S11	i065	RC	1
S11	i066	UC	1
S11	i067	UD	1
S11	i068	RC	1
S11	i069	UD	1
S11	i070	RC	1
S11	i071	UD	1
S11	i072	UC	1
S11	i073	RC	1
S11	i074	UD	1
S11	i075	UD	1
S11	i076	UD	1
S11	i077	RC	1
S11	i078	UC	1
S11	i079	UD	1
S11	i080	RC	1
S11	i081	UD	1
S11	i082	UD	1
S11	i083	RD	1
S11	i084	UC	1
S11	i085	UD	1
S11	i086	UC	1
S11	i087	UD	1
S11	i088	UD	1
S11	i089	RD	1
S11	i090	RC	1
S11	i091	RD	1
S11	i092	RC	1
S11	i093	UC	1
S11	i094	RD	1
S11	i095	RC	1
S11	i096	UC	1
S11	i097	UC	0
S11	i098	RD	1
S11	i099	RD	1
S11	i100	RD	1
S11	i101	UC	1
S11	i102	RC	1
S11	i103	RC	1
S11	i104	RC	1
S11	i105	RC	1
S11	i106	RD	1
S11	i107	UC	1
S11	i108	UC	1
S11	i109	UC	1
S11	i110	RC	1
S11	i111	UD	1
S11	i112	UC	0
S11	i113	UC	1
S11	i114	UC	1
S11	i115	RD	1
S11	i116	RD	1
S11	i117	UC	1
S11	i118	RD	1
S11	i119	UD	1
S11	i120	RC	1
S12	i001	RC	0
S12	i002	UD	1
S12	i003	RD	1
S12	i004	UD	1
S12	i005	UD	1
S12	i006	RD	1
S12	i007	UD	1
S12	i008	RC	1
S12	i009	UC	1
S12	i010	RC	1
S12	i011	RD	1
S12	i012	UD	1
S12	i013	RC	1
S12	i014	UC	1
S12	i015	RD	1
S12	i016	UD	1
S12	i017	RD	1
S12	i018	UD	1
S12	i019	UD	1
S12	i020	RC	1
S12	i021	RD	1
S12	i022	RC	1
S12	i023	UD	1
S12	i024	UC	1
S12	i025	RC	1
S12	i026	UD	1
S12	i027	UD	1
S12	i028	RC	1
S12	i029	RD	1
S12	i030	UC	1
S12	i031	UD	1
S12	i032	UD	1
S12	i033	RC	1
S12	i034	UC	1
S12	i035	UC	1
S12	i036	UC	1
S12	i037	UC	1
S12	i038	UC	1
S12	i039	UC	1
S12	i040	RD	1
S12	i041	RC	1
S12	i042	RD	1
S12	i043	RD	1
S12	i044	UC	0
S12	i045	RC	1
S12	i046	UC	1
S12	i047	UD	1
S12	i048	RD	1
S12	i049	UC	1
S12	i050	UC	1
S12	i051	RD	1
S12	i052	RD	1
S12	i053	UC	1
S12	i054	RC	1
S12	i055	RC	1
S12	i056	UC	1
S12	i057	UD	1
S12	i058	RD	1
S12	i059	RD	1
S12	i060	UC	1
S12	i061	UC	1
S12	i062	RC	1
S12	i063	RD	1
S12	i064	UC	1
S12	i065	UD	1
S12	i066	RC	1
S12	i067	RD	1
S12	i068	UD	1
S12	i069	RD	1
S12	i070	UD	0
S12	i071	RD	1
S12	i072	RC	1
S12	i073	UD	1
S12	i074	RD	1
S12	i075	RD	1
S12	i076	RD	1
S12	i077	UD	1
S12	i078	RC	1
S12	i079	RD	1
S12	i080	UD	1
S12	i081	RD	1
S12	i082	RD	1
S12	i083	UC	0
S12	i084	RC	1
S12	i085	RD	1
S12	i086	RC	1
S12	i087	RD	1
S12	i088	RD	1
S12	i089	UC	1
S12	i090	UD	1
S12	i091	UC	1
S12	i092	UD	1
S12	i093	RC	1
S12	i094	UC	1
S12	i095	UD	1
S12	i096	RC	1
S12	i097	RC	1
S12	i098	UC	1
S12	i099	UC	1
S12	i100	UC	1
S12	i101	RC	0
S12	i102	UD	1
S12	i103	UD	1
S12	i104	UD	1
S12	i105	UD	1
S12	i106	UC	1
S12	i107	RC	1
S12	i108	RC	1
S12	i109	RC	1
S12	i110	UD	1
S12	i111	RD	1
S12	i112	RC	0
S12	i113	RC	1
S12	i114	RC	1
S12	i115	UC	1
S12	i116	UC	1
S12	i117	RC	1
S12	i118	UC	1
S12	i119	RD	0
S12	i120	UD	1
S13	i001	RD	1
S13	i002	UD	1
S13	i003	UC	1
S13	i004	UD	1
S13	i005	UD	1
S13	i006	UC	1
S13	i007	UD	1
S13	i008	RD	1
S13	i009	RC	1
S13	i010	RD	1
S13	i011	UC	1
S13	i012	UD	1
S13	i013	RD	1
S13	i014	RC	1
S13	i015	UC	1
S13	i016	UD	1
S13	i017	UC	1
S13	i018	UD	1
S13	i019	UD	1
S13	i020	RD	1
S13	i021	UC	1
S13	i022	RD	1
S13	i023	UD	1
S13	i024	RC	1
S13	i025	RD	1
S13	i026	UD	1
S13	i027	UD	1
S13	i028	RD	1
S13	i029	UC	1
S13	i030	RC	1
S13	i031	UD	1
S13	i032	UD	1
S13	i033	RD	1
S13	i034	RC	1
S13	i035	RC	1
S13	i036	RC	1
S13	i037	RC	1
S13	i038	RC	1
S13	i039	RC	1
S13	i040	UC	1
S13	i041	RD	1
S13	i042	UC	1
S13	i043	UC	1
S13	i044	RC	1
S13	i045	RD	1
S13	i046	RC	1
S13	i047	UD	1
S13	i048	UC	1
S13	i049	RC	1
S13	i050	RC	1
S13	i051	UC	1
S13	i052	UC	1
S13	i053	RC	1
S13	i054	RD	1
S13	i055	RD	1
S13	i056	RC	1
S13	i057	UD	1
S13	i058	UC	1
S13	i059	UC	1
S13	i060	RC	1
S13	i061	RC	1
S13	i062	RD	1
S13	i063	UC	1
S13	i064	RC	1
S13	i065	UD	1
S13	i066	RD	1
S13	i067	UC	1
S13	i068	UD	1
S13	i069	UC	1
S13	i070	UD	1
S13	i071	UC	0
S13	i072	RD	0
S13	i073	UD	1
S13	i074	UC	0
S13	i075	UC	1
S13	i076	UC	1
S13	i077	UD	0
S13	i078	RD	1
S13	i079	UC	1
S13	i080	UD	1
S13	i081	UC	1
S13	i082	UC	1
S13	i083	RC	1
S13	i084	RD	1
S13	i085	UC	1
S13	i086	RD	1
S13	i087	UC	1
S13	i088	UC	1
S13	i089	RC	1
S13	i090	UD	1
S13	i091	RC	1
S13	i092	UD	1
S13	i093	RD	1
S13	i094	RC	1
S13	i095	UD	1
S13	i096	RD	1
S13	i097	RD	1
S13	i098	RC	1
S13	i099	RC	1
S13	i100	RC	1
S13	i101	RD	1
S13	i102	UD	1
S13	i103	UD	1
S13	i104	UD	1
S13	i105	UD	1
S13	i106	RC	1
S13	i107	RD	0
S13	i108	RD	1
S13	i109	RD	1
S13	i110	UD	1
S13	i111	UC	1
S13	i112	RD	1
S13	i113	RD	0
S13	i114	RD	1
S13	i115	RC	1
S13	i116	RC	1
S13	i117	RD	1
S13	i118	RC	1
S13	i119	UC	1
S13	i120	UD	1
S14	i001	UC	0
S14	i002	RD	1
S14	i003	RC	1
S14	i004	RD	1
S14	i005	RD	1
S14	i006	RC	1
S14	i007	RD	1
S14	i008	UC	1
S14	i009	UD	1
S14	i010	UC	1
S14	i011	RC	1
S14	i012	RD	1
S14	i013	UC	1
S14	i014	UD	1
S14	i015	RC	1
S14	i016	RD	1
S14	i017	RC	1
S14	i018	RD	1
S14	i019	RD	1
S14	i020	UC	1
S14	i021	RC	1
S14	i022	UC	1
S14	i023	RD	1
S14	i024	UD	1
S14	i025	UC	1
S14	i026	RD	1
S14	i027	RD	1
S14	i028	UC	1
S14	i029	RC	1
S14	i030	UD	1
S14	i031	RD	1
S14	i032	RD	1
S14	i033	UC	1
S14	i034	UD	1
S14	i035	UD	1
S14	i036	UD	1
S14	i037	UD	1
S14	i038	UD	1
S14	i039	UD	1
S14	i040	RC	1
S14	i041	UC	0
S14	i042	RC	1
S14	i043	RC	1
S14	i044	UD	1
S14	i045	UC	1
S14	i046	UD	1
S14	i047	RD	1
S14	i048	RC	1
S14	i049	UD	1
S14	i050	UD	1
S14	i051	RC	1
S14	i052	RC	1
S14	i053	UD	1
S14	i054	UC	1
S14	i055	UC	1
S14	i056	UD	1
S14	i057	RD	1
S14	i058	RC	1
S14	i059	RC	1
S14	i060	UD	1
S14	i061	UD	1
S14	i062	UC	1
S14	i063	RC	1
S14	i064	UD	1
S14	i065	RD	1
S14	i066	UC	1
S14	i067	RC	1
S14	i068	RD	1
S14	i069	RC	1
S14	i070	RD	1
S14	i071	RC	1
S14	i072	UC	1
S14	i073	RD	1
S14	i074	RC	1
S14	i075	RC	1
S14	i076	RC	1
S14	i077	RD	0
S14	i078	UC	1
S14	i079	RC	1
S14	i080	RD	1
S14	i081	RC	1
S14	i082	RC	0
S14	i083	UD	1
S14	i084	UC	1
S14	i085	RC	1
S14	i086	UC	1
S14	i087	RC	1
S14	i088	RC	1
S14	i089	UD	1
S14	i090	RD	1
S14	i091	UD	1
S14	i092	RD	1
S14	i093	UC	1
S14	i094	UD	1
S14	i095	RD	1
S14	i096	UC	1
S14	i097	UC	1
S14	i098	UD	1
S14	i099	UD	1
S14	i100	UD	0
S14	i101	UC	1
S14	i102	RD	1
S14	i103	RD	1
S14	i104	RD	1
S14	i105	RD	1
S14	i106	UD	1
S14	i107	UC	1
S14	i108	UC	1
S14	i109	UC	1
S14	i110	RD	1
S14	i111	RC	0
S14	i112	UC	1
S14	i113	UC	1
S14	i114	UC	1
S14	i115	UD	0
S14	i116	UD	1
S14	i117	UC	1
S14	i118	UD	1
S14	i119	RC	1
S14	i120	RD	0
S15	i001	RC	1
S15	i002	UC	1
S15	i003	UD	1
S15	i004	UC	1
S15	i005	UC	1
S15	i006	UD	1
S15	i007	UC	1
S15	i008	RC	0
S15	i009	RD	1
S15	i010	RC	1
S15	i011	UD	1
S15	i012	UC	1
S15	i013	RC	1
S15	i014	RD	1
S15	i015	UD	1
S15	i016	UC	1
S15	i017	UD	1
S15	i018	UC	1
S15	i019	UC	1
S15	i020	RC	1
S15	i021	UD	1
S15	i022	RC	1
S15	i023	UC	1
S15	i024	RD	1
S15	i025	RC	1
S15	i026	UC	1
S15	i027	UC	1
S15	i028	RC	1
S15	i029	UD	1
S15	i030	RD	1
S15	i031	UC	1
S15	i032	UC	1
S15	i033	RC	1
S15	i034	RD	1
S15	i035	RD	1
S15	i036	RD	1
S15	i037	RD	1
S15	i038	RD	1
S15	i039	RD	1
S15	i040	UD	1
S15	i041	RC	1
S15	i042	UD	1
S15	i043	UD	1
S15	i044	RD	1
S15	i045	RC	1
S15	i046	RD	1
S15	i047	UC	1
S15	i048	UD	1
S15	i049	RD	1
S15	i050	RD	1
S15	i051	UD	1
S15	i052	UD	1
S15	i053	RD	1
S15	i054	RC	1
S15	i055	RC	1
S15	i056	RD	1
S15	i057	UC	1
S15	i058	UD	0
S15	i059	UD	1
S15	i060	RD	1
S15	i061	RD	1
S15	i062	RC	1
S15	i063	UD	1
S15	i064	RD	1
S15	i065	UC	1
S15	i066	RC	1
S15	i067	UD	1
S15	i068	UC	1
S15	i069	UD	1
S15	i070	UC	0
S15	i071	UD	0
S15	i072	RC	1
S15	i073	UC	1
S15	i074	UD	1
S15	i075	UD	1
S15	i076	UD	1
S15	i077	UC	1
S15	i078	RC	1
S15	i079	UD	1
S15	i080	UC	1
S15	i081	UD	1
S15	i082	UD	1
S15	i083	RD	1
S15	i084	RC	1
S15	i085	UD	1
S15	i086	RC	1
S15	i087	UD	1
S15	i088	UD	1
S15	i089	RD	1
S15	i090	UC	0
S15	i091	RD	1
S15	i092	UC	1
S15	i093	RC	1
S15	i094	RD	1
S15	i095	UC	1
S15	i096	RC	1
S15	i097	RC	1
S15	i098	RD	1
S15	i099	RD	1
S15	i100	RD	1
S15	i101	RC	1
S15	i102	UC	1
S15	i103	UC	1
S15	i104	UC	1
S15	i105	UC	1
S15	i106	RD	1
S15	i107	RC	1
S15	i108	RC	1
S15	i109	RC	1
S15	i110	UC	1
S15	i111	UD	1
S15	i112	RC	1
S15	i113	RC	1
S15	i114	RC	1
S15	i115	RD	1
S15	i116	RD	1
S15	i117	RC	1
S15	i118	RD	1
S15	i119	UD	1
S15	i120	UC	1
S16	i001	UD	1
S16	i002	RC	1
S16	i003	RD	1
S16	i004	RC	1
S16	i005	RC	1
S16	i006	RD	1
S16	i007	RC	1
S16	i008	UD	1
S16	i009	UC	1
S16	i010	UD	1
S16	i011	RD	1
S16	i012	RC	1
S16	i013	UD	1
S16	i014	UC	1
S16	i015	RD	1
S16	i016	RC	1
S16	i017	RD	1
S16	i018	RC	1
S16	i019	RC	0
S16	i020	UD	1
S16	i021	RD	1
S16	i022	UD	1
S16	i023	RC	1
S16	i024	UC	1
S16	i025	UD	1
S16	i026	RC	1
S16	i027	RC	0
S16	i028	UD	1
S16	i029	RD	1
S16	i030	UC	1
S16	i031	RC	1
S16	i032	RC	1
S16	i033	UD	1
S16	i034	UC	1
S16	i035	UC	1
S16	i036	UC	1
S16	i037	UC	1
S16	i038	UC	1
S16	i039	UC	1
S16	i040	RD	1
S16	i041	UD	0
S16	i042	RD	1
S16	i043	RD	1
S16	i044	UC	1
S16	i045	UD	1
S16	i046	UC	1
S16	i047	RC	1
S16	i048	RD	1
S16	i049	UC	1
S16	i050	UC	1
S16	i051	RD	1
S16	i052	RD	1
S16	i053	UC	1
S16	i054	UD	1
S16	i055	UD	1
S16	i056	UC	1
S16	i057	RC	1
S16	i058	RD	1
S16	i059	RD	1
S16	i060	UC	1
S16	i061	UC	1
S16	i062	UD	1
S16	i063	RD	1
S16	i064	UC	1
S16	i065	RC	1
S16	i066	UD	1
S16	i067	RD	1
S16	i068	RC	1
S16	i069	RD	1
S16	i070	RC	1
S16	i071	RD	1
S16	i072	UD	1
S16	i073	RC	1
S16	i074	RD	1
S16	i075	RD	1
S16	i076	RD	1
S16	i077	RC	1
S16	i078	UD	0
S16	i079	RD	1
S16	i080	RC	1
S16	i081	RD	1
S16	i082	RD	1
S16	i083	UC	1
S16	i084	UD	1
S16	i085	RD	1
S16	i086	UD	1
S16	i087	RD	1
S16	i088	RD	1
S16	i089	UC	1
S16	i090	RC	1
S16	i091	UC	1
S16	i092	RC	1
S16	i093	UD	1
S16	i094	UC	1
S16	i095	RC	1
S16	i096	UD	1
S16	i097	UD	1
S16	i098	UC	1
S16	i099	UC	1
S16	i100	UC	1
S16	i101	UD	0
S16	i102	RC	1
S16	i103	RC	1
S16	i104	RC	1
S16	i105	RC	1
S16	i106	UC	1
S16	i107	UD	1
S16	i108	UD	1
S16	i109	UD	1
S16	i110	RC	1
S16	i111	RD	1
S16	i112	UD	0
S16	i113	UD	1
S16	i114	UD	1
S16	i115	UC	1
S16	i116	UC	1
S16	i117	UD	1
S16	i118	UC	1
S16	i119	RD	1
S16	i120	RC	1
S17	i001	UD	1
S17	i002	RD	1
S17	i003	UC	1
S17	i004	RD	1
S17	i005	RD	1
S17	i006	UC	1
S17	i007	RD	1
S17	i008	UD	1
S17	i009	RC	1
S17	i010	UD	1
S17	i011	UC	1
S17	i012	RD	1
S17	i013	UD	0
S17	i014	RC	1
S17	i015	UC	1
S17	i016	RD	0
S17	i017	UC	1
S17	i018	RD	1
S17	i019	RD	1
S17	i020	UD	0
S17	i021	UC	1
S17	i022	UD	1
S17	i023	RD	1
S17	i024	RC	1
S17	i025	UD	1
S17	i026	RD	1
S17	i027	RD	1
S17	i028	UD	0
S17	i029	UC	1
S17	i030	RC	1
S17	i031	RD	0
S17	i032	RD	1
S17	i033	UD	1
S17	i034	RC	1
S17	i035	RC	1
S17	i036	RC	1
S17	i037	RC	1
S17	i038	RC	1
S17	i039	RC	1
S17	i040	UC	1
S17	i041	UD	0
S17	i042	UC	1
S17	i043	UC	1
S17	i044	RC	1
S17	i045	UD	1
S17	i046	RC	1
S17	i047	RD	1
S17	i048	UC	1
S17	i049	RC	1
S17	i050	RC	1
S17	i051	UC	1
S17	i052	UC	1
S17	i053	RC	1
S17	i054	UD	1
S17	i055	UD	1
S17	i056	RC	1
S17	i057	RD	1
S17	i058	UC	1
S17	i059	UC	1
S17	i060	RC	1
S17	i061	RC	1
S17	i062	UD	1
S17	i063	UC	1
S17	i064	RC	1
S17	i065	RD	1
S17	i066	UD	1
S17	i067	UC	1
S17	i068	RD	1
S17	i069	UC	1
S17	i070	RD	1
S17	i071	UC	1
S17	i072	UD	0
S17	i073	RD	1
S17	i074	UC	1
S17	i075	UC	1
S17	i076	UC	1
S17	i077	RD	0
S17	i078	UD	1
S17	i079	UC	1
S17	i080	RD	1
S17	i081	UC	1
S17	i082	UC	1
S17	i083	RC	1
S17	i084	UD	1
S17	i085	UC	1
S17	i086	UD	1
S17	i087	UC	1
S17	i088	UC	1
S17	i089	RC	1
S17	i090	RD	1
S17	i091	RC	1
S17	i092	RD	1
S17	i093	UD	1
S17	i094	RC	1
S17	i095	RD	1
S17	i096	UD	0
S17	i097	UD	1
S17	i098	RC	1
S17	i099	RC	1
S17	i100	RC	1
S17	i101	UD	1
S17	i102	RD	1
S17	i103	RD	1
S17	i104	RD	1
S17	i105	RD	0
S17	i106	RC	1
S17	i107	UD	1
S17	i108	UD	1
S17	i109	UD	1
S17	i110	RD	1
S17	i111	UC	1
S17	i112	UD	1
S17	i113	UD	1
S17	i114	UD	1
S17	i115	RC	1
S17	i116	RC	1
S17	i117	UD	1
S17	i118	RC	1
S17	i119	UC	0
S17	i120	RD	1
S18	i001	RD	1
S18	i002	UC	1
S18	i003	RC	1
S18	i004	UC	1
S18	i005	UC	1
S18	i006	RC	1
S18	i007	UC	1
S18	i008	RD	1
S18	i009	UD	1
S18	i010	RD	1
S18	i011	RC	1
S18	i012	UC	1
S18	i013	RD	1
S18	i014	UD	1
S18	i015	RC	1
S18	i016	UC	1
S18	i017	RC	1
S18	i018	UC	1
S18	i019	UC	1
S18	i020	RD	1
S18	i021	RC	1
S18	i022	RD	1
S18	i023	UC	1
S18	i024	UD	1
S18	i025	RD	1
S18	i026	UC	1
S18	i027	UC	1
S18	i028	RD	1
S18	i029	RC	1
S18	i030	UD	1
S18	i031	UC	1
S18	i032	UC	1
S18	i033	RD	1
S18	i034	UD	1
S18	i035	UD	1
S18	i036	UD	1
S18	i037	UD	1
S18	i038	UD	1
S18	i039	UD	1
S18	i040	RC	1
S18	i041	RD	0
S18	i042	RC	1
S18	i043	RC	1
S18	i044	UD	1
S18	i045	RD	1
S18	i046	UD	1
S18	i047	UC	1
S18	i048	RC	1
S18	i049	UD	1
S18	i050	UD	1
S18	i051	RC	1
S18	i052	RC	1
S18	i053	UD	1
S18	i054	RD	1
S18	i055	RD	1
S18	i056	UD	1
S18	i057	UC	1
S18	i058	RC	1
S18	i059	RC	1
S18	i060	UD	1
S18	i061	UD	1
S18	i062	RD	1
S18	i063	RC	1
S18	i064	UD	1
S18	i065	UC	1
S18	i066	RD	1
S18	i067	RC	1
S18	i068	UC	1
S18	i069	RC	1
S18	i070	UC	1
S18	i071	RC	1
S18	i072	RD	1
S18	i073	UC	1
S18	i074	RC	1
S18	i075	RC	1
S18	i076	RC	0
S18	i077	UC	1
S18	i078	RD	1
S18	i079	RC	0
S18	i080	UC	1
S18	i081	RC	1
S18	i082	RC	1
S18	i083	UD	1
S18	i084	RD	1
S18	i085	RC	1
S18	i086	RD	1
S18	i087	RC	1
S18	i088	RC	1
S18	i089	UD	1
S18	i090	UC	1
S18	i091	UD	1
S18	i092	UC	1
S18	i093	RD	1
S18	i094	UD	1
S18	i095	UC	1
S18	i096	RD	1
S18	i097	RD	1
S18	i098	UD	1
S18	i099	UD	1
S18	i100	UD	1
S18	i101	RD	1
S18	i102	UC	1
S18	i103	UC	1
S18	i104	UC	1
S18	i105	UC	1
S18	i106	UD	1
S18	i107	RD	1
S18	i108	RD	0
S18	i109	RD	1
S18	i110	UC	1
S18	i111	RC	1
S18	i112	RD	1
S18	i113	RD	1
S18	i114	RD	1
S18	i115	UD	1
S18	i116	UD	1
S18	i117	RD	1
S18	i118	UD	1
S18	i119	RC	1
S18	i120	UC	0
S19	i001	UC	1
S19	i002	RC	1
S19	i003	UD	1
S19	i004	RC	1
S19	i005	RC	1
S19	i006	UD	1
S19	i007	RC	1
S19	i008	UC	1
S19	i009	RD	1
S19	i010	UC	1
S19	i011	UD	1
S19	i012	RC	1
S19	i013	UC	1
S19	i014	RD	1
S19	i015	UD	1
S19	i016	RC	1
S19	i017	UD	1
S19	i018	RC	1
S19	i019	RC	1
S19	i020	UC	1
S19	i021	UD	1
S19	i022	UC	1
S19	i023	RC	1
S19	i024	RD	1
S19	i025	UC	1
S19	i026	RC	1
S19	i027	RC	1
S19	i028	UC	1
S19	i029	UD	1
S19	i030	RD	1
S19	i031	RC	1
S19	i032	RC	1
S19	i033	UC	1
S19	i034	RD	1
S19	i035	RD	1
S19	i036	RD	1
S19	i037	RD	1
S19	i038	RD	1
S19	i039	RD	1
S19	i040	UD	1
S19	i041	UC	1
S19	i042	UD	1
S19	i043	UD	1
S19	i044	RD	1
S19	i045	UC	1
S19	i046	RD	1
S19	i047	RC	1
S19	i048	UD	1
S19	i049	RD	1
S19	i050	RD	1
S19	i051	UD	1
S19	i052	UD	1
S19	i053	RD	1
S19	i054	UC	1
S19	i055	UC	1
S19	i056	RD	1
S19	i057	RC	1
S19	i058	UD	1
S19	i059	UD	1
S19	i060	RD	1
S19	i061	RD	1
S19	i062	UC	1
S19	i063	UD	1
S19	i064	RD	1
S19	i065	RC	1
S19	i066	UC	1
S19	i067	UD	0
S19	i068	RC	1
S19	i069	UD	1
S19	i070	RC	1
S19	i071	UD	1
S19	i072	UC	1
S19	i073	RC	1
S19	i074	UD	1
S19	i075	UD	1
S19	i076	UD	1
S19	i077	RC	1
S19	i078	UC	1
S19	i079	UD	1
S19	i080	RC	1
S19	i081	UD	1
S19	i082	UD	1
S19	i083	RD	1
S19	i084	UC	1
S19	i085	UD	1
S19	i086	UC	1
S19	i087	UD	1
S19	i088	UD	1
S19	i089	RD	1
S19	i090	RC	1
S19	i091	RD	1
S19	i092	RC	1
S19	i093	UC	1
S19	i094	RD	1
S19	i095	RC	1
S19	i096	UC	1
S19	i097	UC	1
S19	i098	RD	1
S19	i099	RD	1
S19	i100	RD	1
S19	i101	UC	1
S19	i102	RC	1
S19	i103	RC	1
S19	i104	RC	1
S19	i105	RC	1
S19	i106	RD	1
S19	i107	UC	0
S19	i108	UC	1
S19	i109	UC	1
S19	i110	RC	1
S19	i111	UD	1
S19	i112	UC	0
S19	i113	UC	1
S19	i114	UC	1
S19	i115	RD	1
S19	i116	RD	1
S19	i117	UC	1
S19	i118	RD	1
S19	i119	UD	1
S19	i120	RC	1
S20	i001	RC	1
S20	i002	UD	1
S20	i003	RD	1
S20	i004	UD	1
S20	i005	UD	1
S20	i006	RD	1
S20	i007	UD	1
S20	i008	RC	1
S20	i009	UC	1
S20	i010	RC	1
S20	i011	RD	1
S20	i012	UD	1
S20	i013	RC	1
S20	i014	UC	1
S20	i015	RD	1
S20	i016	UD	1
S20	i017	RD	1
S20	i018	UD	1
S20	i019	UD	1
S20	i020	RC	1
S20	i021	RD	1
S20	i022	RC	1
S20	i023	UD	1
S20	i024	UC	1
S20	i025	RC	1
S20	i026	UD	1
S20	i027	UD	1
S20	i028	RC	1
S20	i029	RD	1
S20	i030	UC	1
S20	i031	UD	1
S20	i032	UD	0
S20	i033	RC	1
S20	i034	UC	1
S20	i035	UC	1
S20	i036	UC	1
S20	i037	UC	1
S20	i038	UC	1
S20	i039	UC	1
S20	i040	RD	1
S20	i041	RC	1
S20	i042	RD	1
S20	i043	RD	1
S20	i044	UC	1
S20	i045	RC	1
S20	i046	UC	1
S20	i047	UD	1
S20	i048	RD	1
S20	i049	UC	1
S20	i050	UC	1
S20	i051	RD	1
S20	i052	RD	1
S20	i053	UC	1
S20	i054	RC	1
S20	i055	RC	1
S20	i056	UC	1
S20	i057	UD	1
S20	i058	RD	1
S20	i059	RD	1
S20	i060	UC	1
S20	i061	UC	1
S20	i062	RC	1
S20	i063	RD	1
S20	i064	UC	1
S20	i065	UD	1
S20	i066	RC	1
S20	i067	RD	1
S20	i068	UD	1
S20	i069	RD	1
S20	i070	UD	1
S20	i071	RD	1
S20	i072	RC	1
S20	i073	UD	1
S20	i074	RD	1
S20	i075	RD	1
S20	i076	RD	1
S20	i077	UD	1
S20	i078	RC	1
S20	i079	RD	1
S20	i080	UD	1
S20	i081	RD	1
S20	i082	RD	1
S20	i083	UC	1
S20	i084	RC	1
S20	i085	RD	0
S20	i086	RC	1
S20	i087	RD	1
S20	i088	RD	1
S20	i089	UC	1
S20	i090	UD	1
S20	i091	UC	1
S20	i092	UD	1
S20	i093	RC	1
S20	i094	UC	0
S20	i095	UD	1
S20	i096	RC	1
S20	i097	RC	1
S20	i098	UC	1
S20	i099	UC	1
S20	i100	UC	1
S20	i101	RC	1
S20	i102	UD	1
S20	i103	UD	1
S20	i104	UD	1
S20	i105	UD	1
S20	i106	UC	1
S20	i107	RC	1
S20	i108	RC	1
S20	i109	RC	0
S20	i110	UD	1
S20	i111	RD	1
S20	i112	RC	1
S20	i113	RC	1
S20	i114	RC	1
S20	i115	UC	1
S20	i116	UC	1
S20	i117	RC	1
S20	i118	UC	1
S20	i119	RD	1
S20	i120	UD	1
S21	i001	RD	1
S21	i002	UD	1
S21	i003	UC	0
S21	i004	UD	1
S21	i005	UD	1
S21	i006	UC	1
S21	i007	UD	1
S21	i008	RD	1
S21	i009	RC	1
S21	i010	RD	1
S21	i011	UC	1
S21	i012	UD	1
S21	i013	RD	1
S21	i014	RC	1
S21	i015	UC	1
S21	i016	UD	1
S21	i017	UC	1
S21	i018	UD	1
S21	i019	UD	1
S21	i020	RD	1
S21	i021	UC	1
S21	i022	RD	0
S21	i023	UD	1
S21	i024	RC	1
S21	i025	RD	1
S21	i026	UD	1
S21	i027	UD	1
S21	i028	RD	1
S21	i029	UC	1
S21	i030	RC	1
S21	i031	UD	1
S21	i032	UD	1
S21	i033	RD	1
S21	i034	RC	1
S21	i035	RC	1
S21	i036	RC	1
S21	i037	RC	1
S21	i038	RC	1
S21	i039	RC	1
S21	i040	UC	1
S21	i041	RD	1
S21	i042	UC	1
S21	i043	UC	1
S21	i044	RC	1
S21	i045	RD	1
S21	i046	RC	1
S21	i047	UD	0
S21	i048	UC	1
S21	i049	RC	1
S21	i050	RC	1
S21	i051	UC	1
S21	i052	UC	1
S21	i053	RC	1
S21	i054	RD	1
S21	i055	RD	1
S21	i056	RC	1
S21	i057	UD	1
S21	i058	UC	1
S21	i059	UC	1
S21	i060	RC	1
S21	i061	RC	1
S21	i062	RD	1
S21	i063	UC	1
S21	i064	RC	1
S21	i065	UD	1
S21	i066	RD	1
S21	i067	UC	1
S21	i068	UD	1
S21	i069	UC	1
S21	i070	UD	1
S21	i071	UC	0
S21	i072	RD	0
S21	i073	UD	1
S21	i074	UC	1
S21	i075	UC	1
S21	i076	UC	1
S21	i077	UD	0
S21	i078	RD	1
S21	i079	UC	1
S21	i080	UD	1
S21	i081	UC	1
S21	i082	UC	1
S21	i083	RC	1
S21	i084	RD	1
S21	i085	UC	1
S21	i086	RD	1
S21	i087	UC	1
S21	i088	UC	1
S21	i089	RC	1
S21	i090	UD	1
S21	i091	RC	1
S21	i092	UD	1
S21	i093	RD	1
S21	i094	RC	1
S21	i095	UD	1
S21	i096	RD	1
S21	i097	RD	1
S21	i098	RC	1
S21	i099	RC	1
S21	i100	RC	1
S21	i101	RD	1
S21	i102	UD	1
S21	i103	UD	1
S21	i104	UD	1
S21	i105	UD	1
S21	i106	RC	1
S21	i107	RD	1
S21	i108	RD	1
S21	i109	RD	1
S21	i110	UD	1
S21	i111	UC	0
S21	i112	RD	1
S21	i113	RD	1
S21	i114	RD	1
S21	i115	RC	1
S21	i116	RC	1
S21	i117	RD	1
S21	i118	RC	1
S21	i119	UC	1
S21	i120	UD	1
S22	i001	UC	1
S22	i002	RD	1
S22	i003	RC	1
S22	i004	RD	1
S22	i005	RD	1
S22	i006	RC	1
S22	i007	RD	1
S22	i008	UC	1
S22	i009	UD	1
S22	i010	UC	1
S22	i011	RC	1
S22	i012	RD	1
S22	i013	UC	1
S22	i014	UD	1
